station,valid,tmpf,dwpf,sped,p01m
ORD,2019/2/8 20:51,12,1,18.4,0
ORD,2019/2/8 21:51,12,1,17.25,0
ORD,2019/2/8 22:51,12,1,16.1,0
ORD,2019/2/8 23:51,10.9,1,16.1,0
ORD,2019/2/9 0:51,10,1,12.65,0
ORD,2019/2/9 1:51,10,1,10.35,0
ORD,2019/2/9 2:51,9,1,8.05,0
ORD,2019/2/9 3:51,9,-0.9,11.5,0
ORD,2019/2/9 4:51,8.1,1,8.05,0
ORD,2019/2/9 5:51,8.1,-0.9,10.35,0
ORD,2019/2/9 6:51,8.1,0,5.75,0
ORD,2019/2/9 7:51,7,-0.9,8.05,0
ORD,2019/2/9 8:51,6,-0.9,6.9,0
ORD,2019/2/9 9:51,6,-3,8.05,0
ORD,2019/2/9 10:51,5,-3,8.05,0
ORD,2019/2/9 11:51,5,-2,6.9,0
ORD,2019/2/9 12:51,5,-2,3.45,0
ORD,2019/2/9 13:51,7,0,3.45,0
ORD,2019/2/9 14:51,8.1,1.9,0,0
ORD,2019/2/9 15:51,12,6,0,T
ORD,2019/2/9 16:51,15.1,8.1,4.6,0
ORD,2019/2/9 17:51,19,8.1,4.6,0
ORD,2019/2/9 18:51,21,8.1,0,0
ORD,2019/2/9 19:51,21.9,7,4.6,0
ORD,2019/2/9 20:51,24.1,7,4.6,0
ORD,2019/2/9 21:51,24.1,7,6.9,0
ORD,2019/2/9 22:51,23,8.1,4.6,0
ORD,2019/2/9 23:51,19.9,12.9,9.2,0
ORD,2019/2/10 0:51,19.9,12.9,6.9,0
ORD,2019/2/10 1:51,19.9,12.9,3.45,0
ORD,2019/2/10 2:51,21,15.1,6.9,0
ORD,2019/2/10 3:51,21.9,15.1,11.5,0
ORD,2019/2/10 4:51,21.9,14,10.35,0
ORD,2019/2/10 5:51,21.9,12.9,8.05,0
ORD,2019/2/10 6:51,21.9,12.9,8.05,0
ORD,2019/2/10 7:51,21.9,12.9,10.35,0
ORD,2019/2/10 8:51,21.9,12.9,6.9,0
ORD,2019/2/10 9:51,21.9,14,8.05,0
ORD,2019/2/10 10:51,21.9,15.1,8.05,0
ORD,2019/2/10 11:51,21.9,15.1,10.35,0
ORD,2019/2/10 12:51,23,15.1,5.75,0
ORD,2019/2/10 13:51,23,15.1,5.75,0
ORD,2019/2/10 14:51,24.1,16,10.35,0
ORD,2019/2/10 15:51,26.1,16,11.5,0
ORD,2019/2/10 16:51,27,16,8.05,0
ORD,2019/2/10 17:51,28,17.1,8.05,0
ORD,2019/2/10 18:51,28,17.1,4.6,0
ORD,2019/2/10 19:19,28,17.1,6.9,T
ORD,2019/2/10 19:23,27,18,0,T
ORD,2019/2/10 19:29,26.1,19,3.45,T
ORD,2019/2/10 19:38,26.1,21,3.45,T
ORD,2019/2/10 19:51,26.1,21.9,3.45,0.25
ORD,2019/2/10 20:02,26.1,21.9,3.45,T
ORD,2019/2/10 20:34,26.1,23,6.9,0.25
ORD,2019/2/10 20:42,26.1,23,9.2,0.25
ORD,2019/2/10 20:51,26.1,21.9,8.05,0.25
ORD,2019/2/10 21:16,26.1,23,6.9,T
ORD,2019/2/10 21:27,26.1,23,6.9,T
ORD,2019/2/10 21:30,26.1,23,6.9,T
ORD,2019/2/10 21:51,26.1,23,8.05,T
ORD,2019/2/10 21:54,26.1,23,6.9,T
ORD,2019/2/10 22:31,26.1,24.1,8.05,0.25
ORD,2019/2/10 22:39,26.1,23,8.05,0.25
ORD,2019/2/10 22:51,26.1,23,6.9,0.25
ORD,2019/2/10 23:22,26.1,23,8.05,T
ORD,2019/2/10 23:51,26.1,23,8.05,T
ORD,2019/2/11 0:34,26.1,24.1,6.9,T
ORD,2019/2/11 0:51,26.1,24.1,5.75,T
ORD,2019/2/11 1:29,26.1,24.1,4.6,T
ORD,2019/2/11 1:49,26.6,24.8,5.75,T
ORD,2019/2/11 1:51,26.1,25,4.6,T
ORD,2019/2/11 2:10,26.1,25,4.6,T
ORD,2019/2/11 2:21,26.1,25,4.6,T
ORD,2019/2/11 2:51,27,25,3.45,0.25
ORD,2019/2/11 3:51,27,25,3.45,T
ORD,2019/2/11 4:48,26.6,24.8,4.6,T
ORD,2019/2/11 4:51,27,25,4.6,T
ORD,2019/2/11 5:13,27,25,4.6,0
ORD,2019/2/11 5:51,28,25,4.6,0
ORD,2019/2/11 6:08,28,25,3.45,0
ORD,2019/2/11 6:51,27,25,5.75,0
ORD,2019/2/11 7:16,27,25,4.6,0
ORD,2019/2/11 7:51,27,25,5.75,0
ORD,2019/2/11 8:14,27,25,3.45,0
ORD,2019/2/11 8:48,26.6,26.6,4.6,0
ORD,2019/2/11 8:51,27,25,4.6,0
ORD,2019/2/11 9:51,27,26.1,4.6,0
ORD,2019/2/11 10:33,27,26.1,6.9,T
ORD,2019/2/11 10:51,27,26.1,5.75,T
ORD,2019/2/11 11:14,28,26.1,9.2,T
ORD,2019/2/11 11:51,28,26.1,8.05,T
ORD,2019/2/11 12:08,28.9,26.1,10.35,0
ORD,2019/2/11 12:51,28.9,26.1,12.65,0
ORD,2019/2/11 13:51,28.9,25,16.1,0
ORD,2019/2/11 14:51,28.9,25,13.8,0
ORD,2019/2/11 15:51,28.9,25,13.8,0
ORD,2019/2/11 16:51,28.9,25,13.8,0
ORD,2019/2/11 17:51,28.9,25,13.8,0
ORD,2019/2/11 18:51,28.9,25,10.35,0
ORD,2019/2/11 19:51,30,26.1,12.65,0
ORD,2019/2/11 20:51,30,26.1,14.95,0
ORD,2019/2/11 21:51,30.9,26.1,14.95,0
ORD,2019/2/11 22:51,30.9,26.1,13.8,T
ORD,2019/2/11 23:48,30.2,26.6,14.95,T
ORD,2019/2/11 23:51,30.9,26.1,14.95,T
ORD,2019/2/12 0:10,30.9,27,12.65,0.25
ORD,2019/2/12 0:27,30.9,27,17.25,0.25
ORD,2019/2/12 0:51,30.9,27,13.8,0.25
ORD,2019/2/12 1:51,30.9,28,17.25,0.25
ORD,2019/2/12 2:46,30.2,28.4,14.95,0.25
ORD,2019/2/12 2:51,30.9,28.9,16.1,0.25
ORD,2019/2/12 3:51,30.9,28.9,14.95,1.02
ORD,2019/2/12 4:05,30.9,28.9,20.7,0.25
ORD,2019/2/12 4:19,30.9,28.9,17.25,0.76
ORD,2019/2/12 4:51,30.9,28.9,17.25,1.52
ORD,2019/2/12 5:51,30.9,28.9,17.25,1.27
ORD,2019/2/12 6:51,30.9,28.9,18.4,2.29
ORD,2019/2/12 7:51,32,28.9,17.25,2.29
ORD,2019/2/12 8:51,32,30,14.95,2.29
ORD,2019/2/12 9:44,32,30,18.4,0.76
ORD,2019/2/12 9:51,32,30,12.65,0.76
ORD,2019/2/12 10:43,32,30.9,8.05,0.25
ORD,2019/2/12 10:51,32,30.9,8.05,0.25
ORD,2019/2/12 11:07,32,30.9,9.2,0.25
ORD,2019/2/12 11:44,32,30.9,10.35,0.51
ORD,2019/2/12 11:51,32,30.9,11.5,0.51
ORD,2019/2/12 12:51,33,30.9,5.75,0
ORD,2019/2/12 13:06,33,30.9,8.05,0
ORD,2019/2/12 13:11,33,30.9,6.9,T
ORD,2019/2/12 13:20,33,30.9,5.75,T
ORD,2019/2/12 13:47,33.8,32,6.9,T
ORD,2019/2/12 13:51,33,32,6.9,T
ORD,2019/2/12 14:20,32,32,0,T
ORD,2019/2/12 14:51,33,32,0,0.25
ORD,2019/2/12 15:51,33,32,4.6,0.25
ORD,2019/2/12 16:11,33,32,3.45,T
ORD,2019/2/12 16:40,33,32,5.75,T
ORD,2019/2/12 16:51,33,32,5.75,T
ORD,2019/2/12 17:06,33,30.9,0,0
ORD,2019/2/12 17:47,33.8,30.2,10.35,0
ORD,2019/2/12 17:51,33,30.9,11.5,0
ORD,2019/2/12 18:22,34,30.9,12.65,0
ORD,2019/2/12 18:51,34,30,16.1,T
ORD,2019/2/12 19:51,33,28.9,14.95,T
ORD,2019/2/12 20:10,32,28.9,18.4,T
ORD,2019/2/12 20:29,32,28.9,16.1,T
ORD,2019/2/12 20:51,32,28,16.1,T
ORD,2019/2/12 21:15,30.9,27,18.4,T
ORD,2019/2/12 21:23,30.9,27,19.55,T
ORD,2019/2/12 21:29,30.9,27,17.25,T
ORD,2019/2/12 21:36,30,27,19.55,T
ORD,2019/2/12 21:51,30,27,16.1,T
ORD,2019/2/12 22:02,30,27,20.7,T
ORD,2019/2/12 22:10,30,26.1,17.25,T
ORD,2019/2/12 22:28,30,25,19.55,T
ORD,2019/2/12 22:40,30,24.1,21.85,T
ORD,2019/2/12 22:51,30,25,16.1,T
ORD,2019/2/12 22:54,28.9,25,16.1,T
ORD,2019/2/12 22:56,28.9,25,12.65,T
ORD,2019/2/12 23:03,28.9,25,21.85,T
ORD,2019/2/12 23:14,28,25,14.95,T
ORD,2019/2/12 23:23,28,25,17.25,T
ORD,2019/2/12 23:31,28,25,18.4,T
ORD,2019/2/12 23:42,28,25,14.95,T
ORD,2019/2/12 23:51,27,24.1,19.55,T
ORD,2019/2/13 0:03,27,24.1,20.7,0.25
ORD,2019/2/13 0:24,27,24.1,19.55,0.25
ORD,2019/2/13 0:36,27,23,21.85,0.25
ORD,2019/2/13 0:51,26.1,21.9,18.4,0.25
ORD,2019/2/13 0:58,27,21.9,18.4,T
ORD,2019/2/13 1:17,26.1,21.9,23,T
ORD,2019/2/13 1:24,26.1,21.9,17.25,T
ORD,2019/2/13 1:51,25,21.9,18.4,T
ORD,2019/2/13 1:59,25,21.9,18.4,T
ORD,2019/2/13 2:20,25,21,18.4,T
ORD,2019/2/13 2:51,24.1,21,18.4,T
ORD,2019/2/13 2:56,24.1,21,20.7,T
ORD,2019/2/13 3:24,24.1,21,18.4,T
ORD,2019/2/13 3:28,24.1,21,21.85,T
ORD,2019/2/13 3:51,23,19.9,20.7,T
ORD,2019/2/13 4:22,23,19,19.55,T
ORD,2019/2/13 4:32,21,18,16.1,T
ORD,2019/2/13 4:43,21,18,18.4,T
ORD,2019/2/13 4:51,19.9,18,19.55,T
ORD,2019/2/13 5:03,19.9,18,20.7,T
ORD,2019/2/13 5:07,19.9,18,19.55,T
ORD,2019/2/13 5:34,19.9,17.1,20.7,T
ORD,2019/2/13 5:51,19,17.1,14.95,T
ORD,2019/2/13 6:01,19,17.1,21.85,T
ORD,2019/2/13 6:09,19,17.1,21.85,T
ORD,2019/2/13 6:31,18,16,19.55,0.25
ORD,2019/2/13 6:42,17.1,16,19.55,0.25
ORD,2019/2/13 6:46,17.6,15.8,18.4,0.25
ORD,2019/2/13 6:51,18,15.1,17.25,0.25
ORD,2019/2/13 7:11,17.1,14,20.7,T
ORD,2019/2/13 7:51,16,12.9,19.55,T
ORD,2019/2/13 8:21,16,12.9,21.85,T
ORD,2019/2/13 8:47,15.8,12.2,21.85,T
ORD,2019/2/13 8:51,15.1,12,16.1,T
ORD,2019/2/13 9:17,14,10.9,21.85,T
ORD,2019/2/13 9:51,14,10.9,16.1,T
ORD,2019/2/13 10:51,14,10,13.8,0
ORD,2019/2/13 11:51,12,9,18.4,0
ORD,2019/2/13 12:51,10.9,8.1,16.1,0
ORD,2019/2/13 13:51,10.9,8.1,16.1,0
ORD,2019/2/13 14:51,14,10,12.65,0
ORD,2019/2/13 15:51,15.1,10.9,17.25,0
ORD,2019/2/13 16:51,14,10.9,12.65,T
ORD,2019/2/13 17:51,16,12,13.8,0
ORD,2019/2/13 18:51,18,12.9,18.4,0
ORD,2019/2/13 19:51,19.9,14,18.4,0
ORD,2019/2/13 20:51,21.9,16,13.8,0
ORD,2019/2/13 21:51,23,16,10.35,0
ORD,2019/2/13 22:51,23,17.1,13.8,0
ORD,2019/2/13 23:51,21.9,17.1,8.05,0
ORD,2019/2/14 0:51,21.9,18,5.75,0
ORD,2019/2/14 1:51,23,18,0,0
ORD,2019/2/14 2:51,23,19,6.9,0
ORD,2019/2/14 3:51,24.1,19.9,5.75,0
ORD,2019/2/14 4:51,25,21,6.9,0
ORD,2019/2/14 5:51,27,21.9,8.05,0
ORD,2019/2/14 6:51,28,23,8.05,0
ORD,2019/2/14 7:51,30,24.1,8.05,0
ORD,2019/2/14 8:51,34,26.1,9.2,0
ORD,2019/2/14 9:51,37,28,9.2,0
ORD,2019/2/14 10:51,38,28.9,10.35,0
ORD,2019/2/14 11:51,40,30,12.65,0
ORD,2019/2/14 12:51,39,30,9.2,T
ORD,2019/2/14 13:51,39,30,9.2,0
ORD,2019/2/14 14:51,40,30,11.5,0
ORD,2019/2/14 15:51,43,30.9,12.65,0
ORD,2019/2/14 16:51,46,32,10.35,0
ORD,2019/2/14 17:51,47,33,8.05,0
ORD,2019/2/14 18:51,47,33,9.2,0
ORD,2019/2/14 19:51,47,33,10.35,0
ORD,2019/2/14 20:51,48,34,6.9,0
ORD,2019/2/14 21:51,49,35,8.05,0
ORD,2019/2/14 22:51,48,36,10.35,0
ORD,2019/2/14 23:51,46,36,5.75,0
ORD,2019/2/15 0:51,46,36,8.05,0
ORD,2019/2/15 1:51,44,34,9.2,0
ORD,2019/2/15 2:51,41,32,14.95,0
ORD,2019/2/15 3:51,40,30.9,13.8,0
ORD,2019/2/15 4:48,37.4,28.4,14.95,0
ORD,2019/2/15 4:51,37,28,17.25,0
ORD,2019/2/15 5:03,36,28,17.25,0
ORD,2019/2/15 5:51,32,26.1,18.4,0
ORD,2019/2/15 6:51,28,23,14.95,0
ORD,2019/2/15 7:51,24.1,19,13.8,0
ORD,2019/2/15 8:51,19,14,19.55,0
ORD,2019/2/15 9:51,15.1,10,17.25,0
ORD,2019/2/15 10:06,14,8.1,17.25,0
ORD,2019/2/15 10:51,12,7,14.95,0
ORD,2019/2/15 11:51,9,4,14.95,0
ORD,2019/2/15 12:51,8.1,3,17.25,0
ORD,2019/2/15 13:51,8.1,1.9,17.25,0
ORD,2019/2/15 14:51,10,3,16.1,0
ORD,2019/2/15 15:51,10.9,4,13.8,0
ORD,2019/2/15 16:51,12.9,5,17.25,0
ORD,2019/2/15 17:51,15.1,7,13.8,0
ORD,2019/2/15 18:51,16,8.1,11.5,0
ORD,2019/2/15 19:51,17.1,8.1,13.8,0
ORD,2019/2/15 20:51,18,9,11.5,0
ORD,2019/2/15 21:51,19,10,10.35,0
ORD,2019/2/15 22:51,18,9,10.35,0
ORD,2019/2/15 23:51,17.1,9,9.2,0
ORD,2019/2/16 0:51,16,8.1,9.2,0
ORD,2019/2/16 1:51,14,7,8.05,0
ORD,2019/2/16 2:51,14,7,9.2,0
ORD,2019/2/16 3:51,14,6,6.9,0
ORD,2019/2/16 4:51,12.9,6,3.45,0
ORD,2019/2/16 5:51,12.9,5,6.9,0
ORD,2019/2/16 6:51,12.9,6,5.75,0
ORD,2019/2/16 7:51,14,6,4.6,0
ORD,2019/2/16 8:51,15.1,7,6.9,0
ORD,2019/2/16 9:51,15.1,7,5.75,0
ORD,2019/2/16 10:34,15.1,8.1,6.9,0
ORD,2019/2/16 10:51,15.1,8.1,4.6,0
ORD,2019/2/16 11:13,14,8.1,5.75,0
ORD,2019/2/16 11:51,12.9,8.1,5.75,0
ORD,2019/2/16 12:26,12.9,8.1,8.05,0
ORD,2019/2/16 12:51,14,8.1,4.6,0
ORD,2019/2/16 13:51,15.1,10,4.6,0
ORD,2019/2/16 14:51,17.1,12,6.9,0
ORD,2019/2/16 15:51,21.9,15.1,4.6,0
ORD,2019/2/16 16:51,25,17.1,5.75,0
ORD,2019/2/16 17:51,28,19,9.2,0
ORD,2019/2/16 18:47,28.4,19.4,9.2,0
ORD,2019/2/16 18:51,28.9,19.9,11.5,0
ORD,2019/2/16 19:48,28.4,19.4,11.5,0
ORD,2019/2/16 19:51,28.9,19.9,11.5,0
ORD,2019/2/16 20:51,28.9,21,9.2,0
ORD,2019/2/16 21:51,28,21,10.35,T
ORD,2019/2/16 22:51,27,19,13.8,0
ORD,2019/2/16 23:51,25,17.1,11.5,0
ORD,2019/2/17 0:51,25,18,11.5,0
ORD,2019/2/17 1:51,25,18,11.5,0
ORD,2019/2/17 2:51,25,18,13.8,0
ORD,2019/2/17 3:51,25,18,11.5,0
ORD,2019/2/17 4:51,25,18,13.8,0
ORD,2019/2/17 5:51,24.1,18,13.8,0
ORD,2019/2/17 6:51,24.1,18,13.8,0
ORD,2019/2/17 7:51,25,18,8.05,0
ORD,2019/2/17 8:51,25,18,11.5,0
ORD,2019/2/17 9:51,24.1,19,12.65,0
ORD,2019/2/17 10:51,25,19,13.8,T
ORD,2019/2/17 11:51,25,19,16.1,T
ORD,2019/2/17 12:41,24.1,19.9,12.65,T
ORD,2019/2/17 12:51,24.1,19.9,10.35,T
ORD,2019/2/17 13:21,24.1,21,8.05,0.25
ORD,2019/2/17 13:40,24.1,21.9,10.35,0.25
ORD,2019/2/17 13:51,24.1,21.9,11.5,0.51
ORD,2019/2/17 14:22,24.1,21.9,12.65,0.25
ORD,2019/2/17 14:32,24.1,21.9,9.2,0.51
ORD,2019/2/17 14:42,24.1,23,9.2,0.51
ORD,2019/2/17 14:51,24.1,21.9,11.5,0.76
ORD,2019/2/17 15:10,24.1,23,14.95,0.25
ORD,2019/2/17 15:23,24.1,23,12.65,0.51
ORD,2019/2/17 15:51,25,23,11.5,0.76
ORD,2019/2/17 16:10,26.1,23,12.65,0.25
ORD,2019/2/17 16:16,26.1,23,11.5,0.25
ORD,2019/2/17 16:23,26.1,23,14.95,0.25
ORD,2019/2/17 16:43,26.1,23,11.5,0.25
ORD,2019/2/17 16:51,26.1,23,12.65,0.51
ORD,2019/2/17 17:07,26.1,23,10.35,T
ORD,2019/2/17 17:17,26.1,23,10.35,T
ORD,2019/2/17 17:51,27,23,13.8,T
ORD,2019/2/17 17:59,27,21.9,14.95,T
ORD,2019/2/17 18:10,27,23,11.5,T
ORD,2019/2/17 18:51,27,23,12.65,T
ORD,2019/2/17 19:51,27,23,9.2,T
ORD,2019/2/17 20:31,27,24.1,11.5,T
ORD,2019/2/17 20:51,27,24.1,6.9,T
ORD,2019/2/17 20:59,27,25,9.2,T
ORD,2019/2/17 21:30,27,25,11.5,T
ORD,2019/2/17 21:51,27,25,11.5,0.25
ORD,2019/2/17 22:09,27,25,9.2,T
ORD,2019/2/17 22:25,27,25,13.8,0.25
ORD,2019/2/17 22:31,27,25,9.2,0.25
ORD,2019/2/17 22:41,27,25,10.35,0.25
ORD,2019/2/17 22:51,27,25,9.2,0.51
ORD,2019/2/17 23:13,27,25,9.2,0.25
ORD,2019/2/17 23:51,26.1,24.1,11.5,0.76
ORD,2019/2/18 0:51,26.1,24.1,11.5,0.51
ORD,2019/2/18 1:21,26.1,24.1,13.8,T
ORD,2019/2/18 1:51,26.1,24.1,11.5,0.25
ORD,2019/2/18 2:06,26.1,24.1,11.5,T
ORD,2019/2/18 2:18,25,24.1,10.35,T
ORD,2019/2/18 2:36,25,24.1,10.35,T
ORD,2019/2/18 2:51,25,24.1,10.35,T
ORD,2019/2/18 3:17,25,24.1,10.35,T
ORD,2019/2/18 3:51,25,24.1,10.35,T
ORD,2019/2/18 4:23,25,24.1,9.2,T
ORD,2019/2/18 4:47,24.8,23,9.2,T
ORD,2019/2/18 4:51,25,23,9.2,T
ORD,2019/2/18 5:51,25,24.1,8.05,0.25
ORD,2019/2/18 5:58,25,24.1,6.9,T
ORD,2019/2/18 6:27,25,24.1,8.05,T
ORD,2019/2/18 6:51,25,24.1,8.05,T
ORD,2019/2/18 6:58,25,24.1,8.05,0.25
ORD,2019/2/18 7:11,25,24.1,8.05,0.25
ORD,2019/2/18 7:51,24.1,23,8.05,0.25
ORD,2019/2/18 8:00,24.1,23,9.2,0.25
ORD,2019/2/18 8:17,24.1,23,9.2,0.51
ORD,2019/2/18 8:38,24.1,23,8.05,0.51
ORD,2019/2/18 8:51,24.1,23,6.9,0.51
ORD,2019/2/18 9:13,24.1,23,6.9,T
ORD,2019/2/18 9:24,23,23,8.05,T
ORD,2019/2/18 9:33,24.1,21.9,8.05,T
ORD,2019/2/18 9:51,23,21.9,10.35,0.25
ORD,2019/2/18 10:19,23,21.9,9.2,T
ORD,2019/2/18 10:36,23,21,9.2,T
ORD,2019/2/18 10:48,21.2,21.2,8.05,T
ORD,2019/2/18 10:51,21.9,21,8.05,T
ORD,2019/2/18 11:21,21.9,19.9,9.2,T
ORD,2019/2/18 11:38,21.9,19.9,10.35,T
ORD,2019/2/18 11:43,21.9,19.9,10.35,0.25
ORD,2019/2/18 11:51,21.9,19.9,9.2,0.25
ORD,2019/2/18 12:38,21,19.9,10.35,T
ORD,2019/2/18 12:51,21.9,19.9,11.5,T
ORD,2019/2/18 13:08,21.9,19,11.5,T
ORD,2019/2/18 13:22,21.9,19,12.65,T
ORD,2019/2/18 13:31,21.9,19,12.65,T
ORD,2019/2/18 13:43,21.9,19,10.35,T
ORD,2019/2/18 13:51,21.9,19,11.5,T
ORD,2019/2/18 13:58,21,19,12.65,0.25
ORD,2019/2/18 14:37,21.9,19.9,12.65,0.25
ORD,2019/2/18 14:51,21,19,13.8,0.25
ORD,2019/2/18 15:51,24.1,19,11.5,T
ORD,2019/2/18 16:51,26.1,19,10.35,T
ORD,2019/2/18 17:51,27,19,9.2,0
ORD,2019/2/18 18:51,27,17.1,10.35,0
ORD,2019/2/18 19:51,30,16,0,0
ORD,2019/2/18 20:51,28.9,16,5.75,T
ORD,2019/2/18 21:51,26.1,15.1,5.75,T
ORD,2019/2/18 22:51,26.1,14,4.6,0
ORD,2019/2/18 23:51,23,15.1,8.05,0
ORD,2019/2/19 0:51,25,16,5.75,T
ORD,2019/2/19 1:51,21,12.9,5.75,0
ORD,2019/2/19 2:51,19.9,12.9,5.75,0
ORD,2019/2/19 3:51,19,12,4.6,0
ORD,2019/2/19 4:51,19,12,0,0
ORD,2019/2/19 5:51,19,10.9,3.45,0
ORD,2019/2/19 6:51,17.1,10.9,3.45,0
ORD,2019/2/19 7:51,15.1,9,0,0
ORD,2019/2/19 8:51,12.9,9,0,0
ORD,2019/2/19 9:51,14,10,0,0
ORD,2019/2/19 10:51,12,9,3.45,0
ORD,2019/2/19 11:51,12.9,9,0,0
ORD,2019/2/19 12:51,14,10,3.45,0
ORD,2019/2/19 13:51,17.1,12.9,3.45,0
ORD,2019/2/19 14:51,19,12.9,0,0
ORD,2019/2/19 15:51,24.1,12.9,0,0
ORD,2019/2/19 16:51,28,12,3.45,0
ORD,2019/2/19 17:51,30,12,3.45,0
ORD,2019/2/19 18:51,30.9,14,3.45,0
ORD,2019/2/19 19:51,33,16,4.6,0
ORD,2019/2/19 20:51,33,17.1,6.9,0
ORD,2019/2/19 21:51,33,19,6.9,0
ORD,2019/2/19 22:51,30,21,8.05,0
ORD,2019/2/19 23:51,30,21,6.9,0
ORD,2019/2/20 0:51,28.9,21,9.2,0
ORD,2019/2/20 1:51,28.9,21.9,6.9,0
ORD,2019/2/20 2:51,30,21.9,9.2,0
ORD,2019/2/20 3:51,30,21,9.2,0
ORD,2019/2/20 4:51,30,19.9,9.2,0
ORD,2019/2/20 5:51,28.9,21,8.05,0
ORD,2019/2/20 6:51,28.9,19.9,11.5,0
ORD,2019/2/20 7:51,28.9,21,10.35,0
ORD,2019/2/20 8:51,28.9,21.9,13.8,0
ORD,2019/2/20 9:51,28.9,23,11.5,0
ORD,2019/2/20 10:51,28.9,23,12.65,T
ORD,2019/2/20 11:08,28,24.1,13.8,T
ORD,2019/2/20 11:14,28,25,13.8,T
ORD,2019/2/20 11:33,28,26.1,13.8,0.25
ORD,2019/2/20 11:51,28,26.1,14.95,0.25
ORD,2019/2/20 12:01,28,26.1,11.5,T
ORD,2019/2/20 12:26,28,26.1,11.5,0.25
ORD,2019/2/20 12:51,28,26.1,16.1,0.25
ORD,2019/2/20 13:23,28.9,27,14.95,T
ORD,2019/2/20 13:51,30,28,13.8,T
ORD,2019/2/20 14:51,30.9,28.9,17.25,0.51
ORD,2019/2/20 15:13,30.9,28.9,18.4,T
ORD,2019/2/20 15:51,30,28.9,18.4,T
ORD,2019/2/20 16:09,30.9,28.9,14.95,T
ORD,2019/2/20 16:33,30.9,30,14.95,0.25
ORD,2019/2/20 16:51,30.9,30,13.8,0.25
ORD,2019/2/20 17:49,33.8,30.2,11.5,T
ORD,2019/2/20 17:51,33,30.9,10.35,0.25
ORD,2019/2/20 18:51,34,32,6.9,0.25
ORD,2019/2/20 19:51,36,33,6.9,0.25
ORD,2019/2/20 20:19,37,34,11.5,0.25
ORD,2019/2/20 20:29,37,34,10.35,0.25
ORD,2019/2/20 20:39,37,34,9.2,0.25
ORD,2019/2/20 20:51,38,34,12.65,0.25
ORD,2019/2/20 21:51,38,34,13.8,T
ORD,2019/2/20 22:34,38,33,17.25,0
ORD,2019/2/20 22:51,37,33,16.1,0
ORD,2019/2/20 23:51,37,32,13.8,0
ORD,2019/2/21 0:51,36,32,16.1,0
ORD,2019/2/21 1:24,36,32,13.8,0
ORD,2019/2/21 1:51,36,30.9,14.95,0
ORD,2019/2/21 2:44,36,28.9,17.25,0
ORD,2019/2/21 2:51,36,28.9,13.8,0
ORD,2019/2/21 3:51,36,28,18.4,0
ORD,2019/2/21 4:51,36,24.1,14.95,0
ORD,2019/2/21 5:51,35,24.1,18.4,0
ORD,2019/2/21 6:51,33,21,14.95,0
ORD,2019/2/21 7:51,30,21,13.8,0
ORD,2019/2/21 8:51,28,19.9,12.65,0
ORD,2019/2/21 9:51,27,19,12.65,0
ORD,2019/2/21 10:51,26.1,19,10.35,0
ORD,2019/2/21 11:51,25,19,9.2,0
ORD,2019/2/21 12:51,25,19,8.05,0
ORD,2019/2/21 13:51,25,19,11.5,0
ORD,2019/2/21 14:51,26.1,18,14.95,0
ORD,2019/2/21 15:51,28,17.1,17.25,0
ORD,2019/2/21 16:51,30,16,16.1,0
ORD,2019/2/21 17:51,30.9,17.1,12.65,0
ORD,2019/2/21 18:51,30.9,16,11.5,0
ORD,2019/2/21 19:51,32,17.1,16.1,0
ORD,2019/2/21 20:51,30.9,17.1,12.65,0
ORD,2019/2/21 21:51,30.9,17.1,12.65,0
ORD,2019/2/21 22:51,30.9,19,12.65,0
ORD,2019/2/21 23:51,30,18,6.9,0
ORD,2019/2/22 0:51,28.9,19,6.9,0
ORD,2019/2/22 1:51,28,18,6.9,0
ORD,2019/2/22 2:51,28,18,5.75,0
ORD,2019/2/22 3:51,27,18,5.75,0
ORD,2019/2/22 4:51,25,18,3.45,0
ORD,2019/2/22 5:51,24.1,18,4.6,0
ORD,2019/2/22 6:51,23,16,6.9,0
ORD,2019/2/22 7:51,19.9,14,5.75,0
ORD,2019/2/22 8:51,19.9,14,6.9,0
ORD,2019/2/22 9:51,19,12.9,4.6,0
ORD,2019/2/22 10:51,19,12.9,3.45,0
ORD,2019/2/22 11:51,19,14,4.6,0
ORD,2019/2/22 12:51,19,14,5.75,0
ORD,2019/2/22 13:51,23,16,5.75,0
ORD,2019/2/22 14:51,27,19.9,5.75,0
ORD,2019/2/22 15:51,34,25,5.75,0
ORD,2019/2/22 16:51,38,26.1,6.9,0
ORD,2019/2/22 17:51,39,25,6.9,0
ORD,2019/2/22 18:51,40,24.1,5.75,0
ORD,2019/2/22 19:51,41,24.1,6.9,0
ORD,2019/2/22 20:51,41,24.1,10.35,0
ORD,2019/2/22 21:51,38,24.1,9.2,0
ORD,2019/2/22 22:51,36,24.1,8.05,0
ORD,2019/2/22 23:51,33,24.1,11.5,0
ORD,2019/2/23 0:51,32,25,11.5,0
ORD,2019/2/23 1:51,33,26.1,12.65,0
ORD,2019/2/23 2:51,32,26.1,8.05,0
ORD,2019/2/23 3:51,34,27,10.35,0
ORD,2019/2/23 4:51,36,28,8.05,0
ORD,2019/2/23 5:51,37,27,10.35,0
ORD,2019/2/23 6:51,36,27,9.2,0
ORD,2019/2/23 7:51,36,27,9.2,0
